
Freq.	Trans.
1791.8	-.9217
1793.7	-.92472
1795.7	-.92654
1797.6	-.92757
1799.5	-.92848
1801.5	-.92909
1803.4	-.9296
1805.3	-.93049
1807.3	-.93209
1809.2	-.93384
1811.1	-.93498
1813	-.93527
1815	-.93482
1816.9	-.9347
1818.8	-.93585
1820.8	-.93766
1822.7	-.93939
1824.6	-.94105
1826.5	-.94226
1828.5	-.94337
1830.4	-.94496
1832.3	-.94543
1834.3	-.94457
1836.2	-.94474
1838.1	-.94606
1840	-.9465
1842	-.94603
1843.9	-.94604
1845.8	-.94619
1847.8	-.94616
1849.7	-.94693
1851.6	-.94816
1853.5	-.94873
1855.5	-.94902
1857.4	-.94972
1859.3	-.95053
1861.3	-.95122
1863.2	-.952
1865.1	-.95269
1867	-.95291
1869	-.95262
1870.9	-.95248
1872.8	-.95285
1874.8	-.95333
1876.7	-.95333
1878.6	-.95298
1880.5	-.95274
1882.5	-.95249
1884.4	-.95271
1886.3	-.95375
1888.3	-.95444
1890.2	-.95407
1892.1	-.95348
1894	-.95378
1896	-.95469
1897.9	-.95498
1899.8	-.95486
1901.8	-.95511
1903.7	-.95486
1905.6	-.95386
1907.5	-.95345
1909.5	-.95382
1911.4	-.95372
1913.3	-.95289
1915.3	-.95247
1917.2	-.95263
1919.1	-.95213
1921.1	-.95132
1923	-.95135
1924.9	-.95143
1926.8	-.95074
1928.8	-.94996
1930.7	-.94974
1932.6	-.94983
1934.6	-.94932
1936.5	-.94815
1938.4	-.94766
1940.3	-.94864
1942.3	-.95023
1944.2	-.95093
1946.1	-.9499
1948.1	-.94802
1950	-.94629
1951.9	-.94519
1953.8	-.94524
1955.8	-.94569
1957.7	-.94554
1959.6	-.9448
1961.6	-.94376
1963.5	-.94324
1965.4	-.94313
1967.3	-.94236
1969.3	-.94098
1971.2	-.93999
1973.1	-.93953
1975.1	-.93859
1977	-.93725
1978.9	-.93625
1980.8	-.93544
1982.8	-.9347
1984.7	-.93398
1986.6	-.93332
1988.6	-.93272
1990.5	-.93226
1992.4	-.93237
1994.3	-.93252
1996.3	-.93192
1998.2	-.93065
2000.1	-.92894
2002.1	-.92766
2004	-.9273
2005.9	-.92668
2007.8	-.92525
2009.8	-.92331
2011.7	-.92118
2013.6	-.91987
2015.6	-.91975
2017.5	-.92005
2019.4	-.91985
2021.3	-.91884
2023.3	-.91749
2025.2	-.91613
2027.1	-.91479
2029.1	-.91336
