# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (10000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/13

Freq. Trans.
778.275 0.0431970
779.240 0.0434421
780.204 0.0432381
781.169 0.0431864
782.133 0.0431088
783.097 0.0431198
784.062 0.0430786
785.026 0.0429247
785.991 0.0428168
786.955 0.0427706
787.919 0.0428501
788.884 0.0427520
789.848 0.0426002
790.813 0.0425463
791.777 0.0424995
792.742 0.0421732
793.706 0.0428083
794.670 0.0431839
795.635 0.0427278
796.599 0.0425876
797.564 0.0425174
798.528 0.0424303
799.492 0.0420587
800.457 0.0418568
801.421 0.0419332
802.386 0.0417881
803.350 0.0416225
804.314 0.0416938
805.279 0.0415331
806.243 0.0416478
807.208 0.0416810
808.172 0.0411833
809.136 0.0408123
810.101 0.0407960
811.065 0.0406314
812.030 0.0402033
812.994 0.0400341
813.958 0.0403358
814.923 0.0407741
815.887 0.0405178
816.852 0.0401149
817.816 0.0398503
818.780 0.0397018
819.745 0.0395797
820.709 0.0394841
821.674 0.0390100
822.638 0.0387104
823.602 0.0387579
824.567 0.0386309
825.531 0.0386111
826.496 0.0384236
827.460 0.0381478
828.424 0.0379595
829.389 0.0381245
830.353 0.0380453
831.318 0.0377434
832.282 0.0374240
833.247 0.0372201
834.211 0.0370016
835.175 0.0367438
836.140 0.0365982
837.104 0.0362502
838.069 0.0362063
839.033 0.0361787
839.997 0.0358991
840.962 0.0357394
841.926 0.0353696
842.891 0.0348686
843.855 0.0348388
844.819 0.0348520
845.784 0.0347046
846.748 0.0345394
847.713 0.0341484
848.677 0.0341761
849.641 0.0345502
850.606 0.0340642
851.570 0.0335341
852.535 0.0332052
853.499 0.0329202
854.463 0.0329434
855.428 0.0326136
856.392 0.0324294
857.357 0.0323528
858.321 0.0318719
859.286 0.0314229
860.250 0.0312095
861.214 0.0309082
862.179 0.0306523
863.143 0.0304442
864.108 0.0300073
865.072 0.0297394
866.036 0.0297948
867.001 0.0296427
867.965 0.0292391
868.930 0.0289920
869.894 0.0287778
870.858 0.0284570
871.823 0.0282394
872.787 0.0280527
873.752 0.0278891
874.716 0.0276691
875.680 0.0274852
876.645 0.0274091
877.609 0.0271972
878.574 0.0267148
879.538 0.0260812
880.502 0.0257659
881.467 0.0256324
882.431 0.0254643
883.396 0.0251625
884.360 0.0246136
885.324 0.0244975
886.289 0.0243859
887.253 0.0241069
888.218 0.0237825
889.182 0.0233119
890.146 0.0230987
891.111 0.0228547
892.075 0.0225964
893.040 0.0225009
894.004 0.0221309
894.969 0.0216720
895.933 0.0213238
896.897 0.0211788
897.862 0.0206640
898.826 0.0208756
899.791 0.0216262
900.755 0.0207920
901.719 0.0200445
902.684 0.0197662
903.648 0.0193730
904.613 0.0191829
905.577 0.0190202
906.541 0.0185838
907.506 0.0181307
908.470 0.0178552
909.435 0.0175572
910.399 0.0172033
911.363 0.0165597
912.328 0.0164953
913.292 0.0171706
914.257 0.0167787
915.221 0.0161945
916.185 0.0159767
917.150 0.0157014
918.114 0.0151016
919.079 0.0148610
920.043 0.0151769
921.007 0.0145312
921.972 0.0138925
922.936 0.0136580
923.901 0.0132515
924.865 0.0131561
925.829 0.0126491
926.794 0.0115625
927.758 0.0114137
928.723 0.0116481
929.687 0.0115391
930.651 0.0111196
931.616 0.0108070
932.580 0.00992124
933.545 0.00918427
934.509 0.0100433
935.474 0.0103666
936.438 0.00981501
937.402 0.00966230
938.367 0.00948010
939.331 0.00901908
940.296 0.00856377
941.260 0.00795983
942.224 0.00787169
943.189 0.00771356
944.153 0.00741174
945.118 0.00712989
946.082 0.00668704
947.046 0.00603794
948.011 0.00635959
