# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (3000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/14

Freq. Trans.
867.001 0.0122438
867.965 0.0122380
868.930 0.0120551
869.894 0.0117923
870.858 0.0118692
871.823 0.0122194
872.787 0.0120807
873.752 0.0119678
874.716 0.0120955
875.680 0.0121358
876.645 0.0120432
877.609 0.0119876
878.574 0.0119937
879.538 0.0114868
880.502 0.0111935
881.467 0.0111156
882.431 0.0110843
883.396 0.0110320
884.360 0.0108672
885.324 0.0106873
886.289 0.0106756
887.253 0.0106408
888.218 0.0104438
889.182 0.0103926
890.146 0.0102675
891.111 0.0103598
892.075 0.0104390
893.040 0.0101693
894.004 0.00996741
894.969 0.00976368
895.933 0.00955634
896.897 0.00950721
897.862 0.00945188
898.826 0.00924455
899.791 0.00911132
900.755 0.00914898
901.719 0.00911295
902.684 0.00892652
903.648 0.00868588
904.613 0.00862075
905.577 0.00865661
906.541 0.00854048
907.506 0.00828414
908.470 0.00806061
909.435 0.00809507
910.399 0.00800153
911.363 0.00784210
912.328 0.00804306
913.292 0.00802382
914.257 0.00774348
915.221 0.00763215
916.185 0.00769691
917.150 0.00757427
918.114 0.00723503
919.079 0.00688159
920.043 0.00678335
921.007 0.00683981
921.972 0.00672987
922.936 0.00670913
923.901 0.00684239
924.865 0.00662345
925.829 0.00650090
926.794 0.00653876
927.758 0.00634342
928.723 0.00610208
929.687 0.00587693
930.651 0.00583559
931.616 0.00591815
932.580 0.00603100
933.545 0.00604006
934.509 0.00569981
935.474 0.00545267
936.438 0.00551542
937.402 0.00529398
938.367 0.00528203
939.331 0.00524539
940.296 0.00484816
941.260 0.00461477
942.224 0.00456321
943.189 0.00450718
944.153 0.00426717
945.118 0.00409552
946.082 0.00399248
947.046 0.00365208
948.011 0.00402600
948.975 0.00447244
949.940 0.00428741
950.904 0.00416299
951.868 0.00388523
952.833 0.00359358
953.797 0.00345562
954.762 0.00332629
955.726 0.00332666
956.690 0.00344764
957.655 0.00330818
958.619 0.00311284
959.584 0.00313379
960.548 0.00306500
961.513 0.00295220
962.477 0.00298318
963.441 0.00294926
964.406 0.00299818
965.370 0.00279036
966.335 0.00270200
967.299 0.00249941
968.263 0.00219186
969.228 0.00235733
970.192 0.00237049
971.157 0.00234842
