# Mid-IR absorbance spectrum of Water + Methylamine (unknown dilution) at T = 16K
#by M. H. Moore et al. at NASA's Goddard Space Flight Center

#frequency range: 4000-400cm^-1
#resolution: 4cm^-1

freq    absorbance
#------  ----------
1283.5	.071136
1284.5	.071219
1285.4	.071273
1286.4	.071336
1287.4	.07143
1288.3	.07155
1289.3	.071663
1290.3	.071729
1291.2	.071744
1292.2	.071734
1293.1	.071745
1294.1	.071803
1295.1	.0719
1296	.072008
1297	.072104
1298	.072192
1298.9	.07229
1299.9	.072415
1300.9	.072561
1301.8	.072713
1302.8	.072864
1303.8	.073018
1304.7	.073184
1305.7	.073354
1306.6	.07352
1307.6	.07369
1308.6	.073888
1309.5	.074137
1310.5	.074424
1311.5	.074721
1312.4	.075002
1313.4	.075273
1314.4	.075543
1315.3	.075812
1316.3	.076086
1317.3	.076387
1318.2	.076772
1319.2	.077275
1320.1	.07787
1321.1	.078489
1322.1	.079062
1323	.079561
1324	.079988
1325	.080356
1325.9	.080664
1326.9	.080924
1327.9	.081152
1328.8	.081362
1329.8	.081553
1330.8	.081711
1331.7	.081833
1332.7	.081926
1333.6	.081987
1334.6	.081998
1335.6	.081929
1336.5	.081774
1337.5	.081568
1338.5	.081396
1339.4	.081354
1340.4	.081481
1341.4	.081704
1342.3	.08189
1343.3	.081952
1344.3	.081906
1345.2	.081831
1346.2	.081778
1347.2	.081733
1348.1	.081679
1349.1	.081631
1350	.081613
1351	.081618
1352	.081617
1352.9	.081617
1353.9	.081655
1354.9	.081753
1355.8	.081887
1356.8	.082011
1357.8	.082092
1358.7	.082097
1359.7	.081996
1360.7	.08181
1361.6	.081669
1362.6	.08174
1363.5	.082085
1364.5	.082581
1365.5	.083022
1366.4	.083294
1367.4	.083456
1368.4	.083651
1369.3	.083939
1370.3	.084221
1371.3	.084355
1372.2	.084332
1373.2	.084322
1374.2	.084505
1375.1	.084883
1376.1	.085299
1377	.085611
1378	.085803
1379	.085926
1379.9	.086031
1380.9	.086164
1381.9	.086367
1382.8	.0866
1383.8	.086696
1384.8	.086518
1385.7	.08617
1386.7	.085968
1387.7	.086189
1388.6	.086812
1389.6	.087544
1390.5	.088025
1391.5	.088038
1392.5	.087654
1393.4	.087239
1394.4	.087208
1395.4	.087651
1396.3	.088244
1397.3	.088637
1398.3	.08885
1399.2	.089209
1400.2	.089875
1401.2	.090615
1402.1	.09109
1403.1	.09126
1404	.091405
1405	.091791
1406	.092415
1406.9	.093068
1407.9	.093588
1408.9	.094008
1409.8	.094486
1410.8	.095125
1411.8	.095917
1412.7	.096868
1413.7	.098117
1414.7	.099775
1415.6	.10169
