# This data was collected and compiled at the NASA/Ames Research Center, Moffett Field, CA.  Any use of this data should recognize the parent publication:

# D.M. Hudgins, S.A. Sandford, L.J. Allamandola, and A.G.G.M. Tielens, "Mid- and Far-Infrared Spectroscopy of Ices: Optical Constants and Integrated Absorbances", The Astrophysical Journal Supplement Series, 86, no. 2, p. 713-870, 1993

# Interstellar mix - 10 K - H2O:CH3OH:CO:NH3 = 100:10:1:1
# http://www.astrochem.org/data/ISMix.php

Freq.	%T,10K	n, 10K	k, 10K
#(cm-1)
2110.3	93.900	1.3578	0.0082729
2111.2	93.900	1.3572	0.0082610
2112.2	93.900	1.3577	0.0082633
2113.2	93.900	1.3583	0.0082679
2114.1	93.800	1.3577	0.0089207
2115.1	93.800	1.3580	0.0089195
2116.1	93.800	1.3584	0.0089202
2117.0	93.800	1.3578	0.0089080
2118.0	93.800	1.3583	0.0089102
2119.0	93.800	1.3589	0.0089130
2119.9	93.800	1.3585	0.0089045
2120.9	93.700	1.3590	0.0095694
2121.9	93.700	1.3594	0.0095692
2122.8	93.700	1.3587	0.0095568
2123.8	93.700	1.3598	0.0095654
2124.7	93.700	1.3594	0.0095563
2125.7	93.600	1.3601	0.010221
2126.7	93.600	1.3607	0.010223
2127.6	93.600	1.3603	0.010214
2128.6	93.500	1.3613	0.010881
2129.6	93.400	1.3621	0.011547
2130.5	93.300	1.3614	0.012197
2131.5	93.200	1.3623	0.012863
2132.5	93.000	1.3632	0.014193
2133.4	92.700	1.3616	0.016171
2134.4	92.600	1.3614	0.016829
2135.4	92.400	1.3612	0.018157
2136.3	92.300	1.3585	0.018796
2137.3	92.200	1.3585	0.019458
2138.2	92.300	1.3556	0.018748
2139.2	92.400	1.3552	0.018064
2140.2	92.600	1.3550	0.016715
2141.1	92.800	1.3536	0.015357
2142.1	92.900	1.3544	0.014694
2143.1	93.000	1.3551	0.014032
2144.0	93.100	1.3544	0.013354
2145.0	93.100	1.3555	0.013361
2146.0	93.100	1.3563	0.013365
2146.9	93.100	1.3555	0.013348
2147.9	93.100	1.3562	0.013351
2148.9	93.100	1.3571	0.013355
2149.8	93.000	1.3561	0.013998
2150.8	93.000	1.3565	0.013996
2151.8	93.000	1.3571	0.013995
2152.7	93.000	1.3561	0.013977
2153.7	92.900	1.3572	0.014644
2154.6	92.900	1.3558	0.014621
2155.6	92.900	1.3562	0.014618
2156.6	92.900	1.3566	0.014616
2157.5	92.900	1.3553	0.014593
2158.5	93.000	1.3558	0.013934
2159.5	93.000	1.3566	0.013936
2160.4	93.000	1.3556	0.013918
2161.4	93.000	1.3563	0.013919
2162.4	93.000	1.3570	0.013920
2163.3	93.000	1.3561	0.013904
2164.3	92.900	1.3567	0.014560
2165.3	92.900	1.3571	0.014557
2166.2	92.900	1.3558	0.014537
2167.2	92.900	1.3570	0.014543
2168.1	92.900	1.3558	0.014523
2169.1	92.900	1.3564	0.014523
2170.1	92.900	1.3570	0.014522
2171.0	92.900	1.3559	0.014503
2172.0	92.900	1.3566	0.014503
2173.0	92.900	1.3573	0.014505
2173.9	92.800	1.3562	0.015140
2174.9	92.800	1.3565	0.015136
2175.9	92.800	1.3570	0.015134
2176.8	92.800	1.3557	0.015113
2177.8	92.800	1.3563	0.015112
2178.8	92.800	1.3568	0.015111
2179.7	92.800	1.3556	0.015090
2180.7	92.800	1.3569	0.015097
2181.6	92.800	1.3557	0.015077
2182.6	92.800	1.3563	0.015076
2183.6	92.800	1.3569	0.015076
2184.5	92.800	1.3559	0.015058
2185.5	92.700	1.3565	0.015708
2186.5	92.700	1.3569	0.015705
2187.4	92.700	1.3555	0.015683
2188.4	92.700	1.3560	0.015681
2189.4	92.700	1.3566	0.015679
2190.3	92.700	1.3553	0.015658
2191.3	92.700	1.3558	0.015657
2192.3	92.700	1.3564	0.015655
2193.2	92.700	1.3551	0.015634
2194.2	92.700	1.3557	0.015633
2195.2	92.700	1.3563	0.015631
2196.1	92.700	1.3550	0.015610
2197.1	92.700	1.3563	0.015617
2198.0	92.700	1.3550	0.015596
2199.0	92.700	1.3556	0.015594
2200.0	92.700	1.3561	0.015593
2200.9	92.700	1.3549	0.015573
2201.9	92.700	1.3555	0.015572
2202.9	92.700	1.3561	0.015571
2203.8	92.700	1.3548	0.015550
2204.8	92.700	1.3555	0.015549
2205.8	92.700	1.3561	0.015549
2206.7	92.700	1.3550	0.015529
2207.7	92.600	1.3554	0.016172
2208.7	92.700	1.3559	0.015524
2209.6	92.600	1.3545	0.016148
2210.6	92.700	1.3557	0.015507
2211.5	92.700	1.3546	0.015489
2212.5	92.600	1.3550	0.016130
2213.5	92.700	1.3554	0.015483
2214.4	92.700	1.3543	0.015463
2215.4	92.700	1.3550	0.015463
2216.4	92.700	1.3556	0.015463
2217.3	92.700	1.3545	0.015443
2218.3	92.600	1.3549	0.016083
2219.3	92.700	1.3552	0.015437
2220.2	92.700	1.3541	0.015417
2221.2	92.700	1.3547	0.015417
2222.2	92.700	1.3553	0.015416
2223.1	92.700	1.3541	0.015395
2224.1	92.700	1.3553	0.015402
2225.0	92.700	1.3540	0.015380
2226.0	92.700	1.3546	0.015380
2227.0	92.700	1.3552	0.015378
2227.9	92.700	1.3539	0.015357
2228.9	92.700	1.3545	0.015357
2229.9	92.700	1.3550	0.015355
2230.8	92.700	1.3537	0.015334
2231.8	92.700	1.3542	0.015332
2232.8	92.700	1.3547	0.015330
2233.7	92.700	1.3533	0.015307
2234.7	92.800	1.3539	0.014669
2235.7	92.800	1.3546	0.014671
2236.6	92.800	1.3535	0.014652
2237.6	92.800	1.3541	0.014652
2238.6	92.800	1.3547	0.014651
2239.5	92.800	1.3535	0.014631
2240.5	92.800	1.3547	0.014638
2241.4	92.800	1.3535	0.014617
2242.4	92.800	1.3541	0.014617
2243.4	92.800	1.3546	0.014616
2244.3	92.800	1.3534	0.014595
2245.3	92.800	1.3538	0.014593
2246.3	92.800	1.3542	0.014591
2247.2	92.900	1.3531	0.013939
2248.2	92.800	1.3537	0.014571
2249.2	92.900	1.3541	0.013937
2250.1	92.900	1.3531	0.013919
2251.1	92.900	1.3536	0.013919
2252.1	92.900	1.3541	0.013918
2253.0	92.900	1.3529	0.013896
2254.0	93.000	1.3541	0.013275
2254.9	92.900	1.3530	0.013885
2255.9	93.000	1.3534	0.013255
2256.9	93.000	1.3540	0.013256
2257.8	93.000	1.3530	0.013237
2258.8	93.000	1.3535	0.013237
2259.8	93.000	1.3538	0.013235
2260.7	93.100	1.3528	0.012589
2261.7	93.100	1.3535	0.012593
2262.7	93.100	1.3541	0.012593
2263.6	93.100	1.3531	0.012576
2264.6	93.100	1.3536	0.012575
2265.6	93.100	1.3539	0.012573
2266.5	93.200	1.3530	0.011932
2267.5	93.200	1.3537	0.011935
2268.5	93.200	1.3542	0.011935
2269.4	93.200	1.3533	0.011919
2270.4	93.200	1.3543	0.011925
2271.3	93.200	1.3532	0.011907
2272.3	93.300	1.3537	0.011285
2273.3	93.300	1.3544	0.011288
2274.2	93.300	1.3536	0.011274
2275.2	93.300	1.3541	0.011275
2276.2	93.300	1.3546	0.011275
2277.1	93.300	1.3537	0.011259
2278.1	93.300	1.3540	0.011257
2279.1	93.400	1.3544	0.010638
2280.0	93.400	1.3538	0.010626
2281.0	93.400	1.3544	0.010628
2282.0	93.400	1.3549	0.010628
2282.9	93.400	1.3540	0.010614
2283.9	93.400	1.3549	0.010619
2284.8	93.400	1.3539	0.010602
2285.8	93.500	1.3544	0.0099874
2286.8	93.500	1.3550	0.0099897
2287.7	93.500	1.3544	0.0099773
2288.7	93.500	1.3548	0.0099783
2289.7	93.500	1.3553	0.0099781
2290.6	93.500	1.3545	0.0099647
2291.6	93.500	1.3548	0.0099633
2292.6	93.600	1.3552	0.0093503
2293.5	93.600	1.3547	0.0093403
2294.5	93.600	1.3552	0.0093417
2295.5	93.600	1.3557	0.0093427
2296.4	93.600	1.3550	0.0093303
2297.4	93.600	1.3554	0.0093303
2298.4	93.600	1.3556	0.0093284
2299.3	93.700	1.3550	0.0087061
2300.3	93.700	1.3560	0.0087137
2301.2	93.700	1.3554	0.0087037
2302.2	93.700	1.3559	0.0087047
2303.2	93.700	1.3563	0.0087051
2304.1	93.700	1.3557	0.0086942
2305.1	93.700	1.3561	0.0086946
2306.1	93.700	1.3564	0.0086942
2307.0	93.700	1.3557	0.0086813
2308.0	93.800	1.3561	0.0080748
2309.0	93.800	1.3567	0.0080771
2309.9	93.800	1.3562	0.0080681
2310.9	93.800	1.3566	0.0080690
2311.9	93.800	1.3570	0.0080693
2312.8	93.800	1.3565	0.0080593
2313.8	93.800	1.3572	0.0080631
2314.7	93.800	1.3565	0.0080523
2315.7	93.800	1.3567	0.0080509
2316.7	93.900	1.3571	0.0074472
2317.6	93.900	1.3568	0.0074403
2318.6	93.900	1.3573	0.0074415
2319.6	93.900	1.3577	0.0074422
2320.5	93.900	1.3572	0.0074334
2321.5	93.900	1.3576	0.0074339
2322.5	93.900	1.3579	0.0074337
2323.4	93.900	1.3573	0.0074241
2324.4	93.900	1.3575	0.0074224
2325.4	94.000	1.3579	0.0068223
2326.3	94.000	1.3576	0.0068159
2327.3	94.000	1.3584	0.0068202
2328.2	94.000	1.3579	0.0068128
2329.2	94.000	1.3583	0.0068130
2330.2	94.000	1.3587	0.0068130
2331.1	94.000	1.3582	0.0068057
2332.1	94.000	1.3585	0.0068049
2333.1	94.000	1.3588	0.0068045
2334.0	94.000	1.3582	0.0067954
2335.0	94.100	1.3586	0.0061984
2336.0	94.100	1.3591	0.0062003
2336.9	94.100	1.3588	0.0061946
2337.9	94.100	1.3592	0.0061951
2338.9	94.100	1.3595	0.0061951
2339.8	94.100	1.3591	0.0061889
2340.8	94.100	1.3595	0.0061884
2341.8	94.100	1.3598	0.0061884
2342.7	94.100	1.3593	0.0061812
2343.7	94.100	1.3599	0.0061827
2344.6	94.100	1.3593	0.0061746
2345.6	94.200	1.3596	0.0055814
2346.6	94.200	1.3601	0.0055830
2347.5	94.200	1.3599	0.0055780
2348.5	94.200	1.3602	0.0055785
2349.5	94.200	1.3606	0.0055785
2350.4	94.200	1.3602	0.0055728
2351.4	94.200	1.3606	0.0055726
2352.4	94.200	1.3608	0.0055721
2353.3	94.200	1.3605	0.0055661
2354.3	94.200	1.3607	0.0055652
2355.3	94.200	1.3608	0.0055633
2356.2	94.300	1.3605	0.0049684
2357.2	94.300	1.3612	0.0049720
2358.1	94.300	1.3610	0.0049677
2359.1	94.300	1.3614	0.0049677
2360.1	94.300	1.3617	0.0049679
2361.0	94.300	1.3614	0.0049629
2362.0	94.300	1.3617	0.0049629
2363.0	94.300	1.3620	0.0049624
2363.9	94.300	1.3617	0.0049574
2364.9	94.300	1.3619	0.0049567
2365.9	94.300	1.3622	0.0049555
2366.8	94.300	1.3617	0.0049500
2367.8	94.400	1.3620	0.0043640
2368.8	94.400	1.3625	0.0043650
2369.7	94.400	1.3623	0.0043616
2370.7	94.400	1.3628	0.0043628
2371.6	94.400	1.3626	0.0043592
2372.6	94.400	1.3629	0.0043590
2373.6	94.400	1.3632	0.0043585
2374.5	94.400	1.3630	0.0043545
2375.5	94.400	1.3633	0.0043538
2376.5	94.400	1.3635	0.0043530
2377.4	94.400	1.3633	0.0043492
2378.4	94.400	1.3635	0.0043483
2379.4	94.400	1.3637	0.0043471
2380.3	94.400	1.3633	0.0043421
2381.3	94.500	1.3636	0.0037608
2382.3	94.500	1.3640	0.0037613
2383.2	94.500	1.3639	0.0037584
2384.2	94.500	1.3642	0.0037584
2385.2	94.500	1.3645	0.0037580
2386.1	94.500	1.3643	0.0037546
2387.1	94.500	1.3648	0.0037551
2388.0	94.500	1.3646	0.0037520
2389.0	94.500	1.3649	0.0037513
2390.0	94.500	1.3651	0.0037506
2390.9	94.500	1.3649	0.0037472
2391.9	94.500	1.3651	0.0037463
2392.9	94.500	1.3653	0.0037451
2393.8	94.500	1.3651	0.0037417
2394.8	94.500	1.3652	0.0037401
2395.8	94.600	1.3654	0.0031629
2396.7	94.600	1.3655	0.0031612
2397.7	94.600	1.3658	0.0031610
2398.7	94.600	1.3661	0.0031605
2399.6	94.600	1.3660	0.0031583
2400.6	94.600	1.3664	0.0031581
2401.5	94.600	1.3663	0.0031557
2402.5	94.600	1.3665	0.0031548
2403.5	94.600	1.3668	0.0031538
2404.4	94.600	1.3667	0.0031514
2405.4	94.600	1.3669	0.0031505
2406.4	94.600	1.3672	0.0031495
2407.3	94.600	1.3670	0.0031469
2408.3	94.600	1.3672	0.0031459
2409.3	94.600	1.3675	0.0031447
2410.2	94.600	1.3673	0.0031424
2411.2	94.600	1.3675	0.0031409
2412.2	94.600	1.3677	0.0031395
2413.1	94.600	1.3675	0.0031371
2414.1	94.600	1.3676	0.0031352
2415.1	94.700	1.3679	0.0025640
2416.0	94.600	1.3678	0.0031319
2417.0	94.700	1.3681	0.0025609
2417.9	94.700	1.3681	0.0025592
2418.9	94.700	1.3684	0.0025587
2419.9	94.700	1.3687	0.0025575
2420.8	94.700	1.3686	0.0025558
2421.8	94.700	1.3689	0.0025544
2422.8	94.700	1.3691	0.0025539
2423.7	94.700	1.3690	0.0025516
2424.7	94.700	1.3693	0.0025504
2425.7	94.700	1.3695	0.0025492
2426.6	94.700	1.3694	0.0025473
2427.6	94.700	1.3696	0.0025458
2428.6	94.700	1.3698	0.0025449
2429.5	94.700	1.3697	0.0025425
2430.5	94.700	1.3701	0.0025411
2431.4	94.700	1.3699	0.0025394
2432.4	94.700	1.3701	0.0025380
2433.4	94.700	1.3703	0.0025363
2434.3	94.700	1.3701	0.0025344
2435.3	94.700	1.3702	0.0025327
2436.3	94.800	1.3704	0.0019670
2437.2	94.800	1.3707	0.0019655
2438.2	94.700	1.3708	0.0025280
2439.2	94.800	1.3709	0.0019629
2440.1	94.800	1.3709	0.0019615
2441.1	94.800	1.3712	0.0019603
2442.1	94.800	1.3715	0.0019586
2443.0	94.800	1.3714	0.0019569
2444.0	94.800	1.3718	0.0019555
2444.9	94.800	1.3717	0.0019543
2445.9	94.800	1.3719	0.0019526
2446.9	94.800	1.3721	0.0019512
2447.8	94.800	1.3721	0.0019495
2448.8	94.800	1.3723	0.0019484
2449.8	94.800	1.3725	0.0019464
2450.7	94.800	1.3725	0.0019448
2451.7	94.800	1.3726	0.0019431
2452.7	94.800	1.3728	0.0019414
2453.6	94.800	1.3727	0.0019400
2454.6	94.800	1.3729	0.0019379
2455.6	94.800	1.3729	0.0019362
2456.5	94.900	1.3729	0.0013766
2457.5	94.900	1.3733	0.0013747
2458.5	94.900	1.3735	0.0013733
2459.4	94.900	1.3736	0.0013719
2460.4	94.900	1.3739	0.0013704
2461.3	94.900	1.3739	0.0013688
2462.3	94.900	1.3742	0.0013673
2463.3	94.900	1.3744	0.0013654
2464.2	94.900	1.3744	0.0013642
2465.2	94.900	1.3746	0.0013623
2466.2	94.900	1.3748	0.0013604
2467.1	94.900	1.3748	0.0013590
2468.1	94.900	1.3750	0.0013573
2469.1	94.900	1.3752	0.0013554
2470.0	94.900	1.3752	0.0013540
2471.0	94.900	1.3754	0.0013518
2472.0	94.900	1.3756	0.0013504
2472.9	94.900	1.3755	0.0013492
2473.9	95.000	1.3758	0.00079346
2474.8	94.900	1.3759	0.0013452
2475.8	95.000	1.3761	0.00079060
2476.8	95.000	1.3766	0.00078821
2477.7	94.900	1.3766	0.0013392
2478.7	95.000	1.3768	0.00078487
2479.7	94.900	1.3770	0.0013349
2480.6	95.000	1.3770	0.00078154
2481.6	94.900	1.3772	0.0013309
2482.6	95.000	1.3774	0.00077772
2483.5	95.000	1.3777	0.00077534
2484.5	94.900	1.3780	0.0013237
2485.5	94.900	1.3780	0.0013218
2486.4	94.900	1.3780	0.0013204
2487.4	94.900	1.3782	0.0013180
2488.4	94.900	1.3784	0.0013161
2489.3	94.900	1.3784	0.0013142
2490.3	94.900	1.3786	0.0013118
2491.2	94.900	1.3786	0.0013101
2492.2	94.900	1.3788	0.0013077
2493.2	94.900	1.3790	0.0013051
2494.1	94.900	1.3790	0.0013032
2495.1	94.900	1.3792	0.0013008
2496.1	94.900	1.3794	0.0012984
2497.0	94.900	1.3795	0.0012965
2498.0	94.900	1.3797	0.0012941
2499.0	94.900	1.3799	0.0012913
2499.9	94.900	1.3799	0.0012898
2500.9	94.900	1.3801	0.0012867
2501.9	94.900	1.3803	0.0012841
2502.8	94.900	1.3804	0.0012822
2503.8	94.900	1.3806	0.0012794
2504.7	94.900	1.3807	0.0012774
2505.7	94.900	1.3809	0.0012741
2506.7	94.900	1.3811	0.0012712
2507.6	94.900	1.3812	0.0012693
2508.6	94.900	1.3814	0.0012665
2509.6	94.900	1.3816	0.0012631
2510.5	94.900	1.3817	0.0012608
2511.5	94.900	1.3820	0.0012574
2512.5	94.900	1.3824	0.0012531
2513.4	94.800	1.3824	0.0017955
2514.4	94.800	1.3825	0.0017934
2515.4	94.800	1.3826	0.0017900
2516.3	94.800	1.3826	0.0017886
2517.3	94.800	1.3828	0.0017848
2518.2	94.800	1.3828	0.0017831
2519.2	94.800	1.3831	0.0017793
2520.2	94.800	1.3833	0.0017753
2521.1	94.800	1.3834	0.0017734
2522.1	94.800	1.3837	0.0017684
2523.1	94.700	1.3840	0.0023074
2524.0	94.700	1.3837	0.0023069
2525.0	94.700	1.3839	0.0023036
2526.0	94.700	1.3841	0.0023000
2526.9	94.700	1.3840	0.0022986
2527.9	94.700	1.3842	0.0022945
2528.9	94.700	1.3844	0.0022900
2529.8	94.700	1.3845	0.0022876
2530.8	94.600	1.3846	0.0028262
2531.8	94.700	1.3848	0.0022807
2532.7	94.600	1.3848	0.0028198
2533.7	94.600	1.3850	0.0028157
2534.6	94.600	1.3848	0.0028152
2535.6	94.600	1.3849	0.0028112
2536.6	94.600	1.3851	0.0028067
2537.5	94.600	1.3850	0.0028057
2538.5	94.600	1.3852	0.0028014
2539.5	94.600	1.3854	0.0027971
2540.4	94.600	1.3852	0.0027959
2541.4	94.600	1.3855	0.0027914
2542.4	94.600	1.3858	0.0027857
2543.3	94.500	1.3855	0.0033259
2544.3	94.600	1.3855	0.0027833
2545.3	94.600	1.3858	0.0027781
2546.2	94.600	1.3857	0.0027769
2547.2	94.600	1.3860	0.0027709
2548.1	94.600	1.3859	0.0027699
2549.1	94.600	1.3861	0.0027652
2550.1	94.600	1.3864	0.0027604
2551.0	94.600	1.3862	0.0027592
2552.0	94.600	1.3865	0.0027542
2553.0	94.600	1.3867	0.0027494
2553.9	94.600	1.3865	0.0027487
2554.9	94.600	1.3868	0.0027437
2555.9	94.600	1.3870	0.0027390
2556.8	94.600	1.3868	0.0027380
2557.8	94.600	1.3870	0.0027332
2558.8	94.600	1.3872	0.0027287
2559.7	94.600	1.3871	0.0027275
2560.7	94.600	1.3873	0.0027232
2561.7	94.600	1.3873	0.0027199
2562.6	94.700	1.3873	0.0021825
2563.6	94.600	1.3877	0.0027108
2564.5	94.700	1.3876	0.0021749
2565.5	94.600	1.3878	0.0027044
2566.5	94.700	1.3879	0.0021667
2567.4	94.700	1.3880	0.0021639
2568.4	94.700	1.3883	0.0021582
2569.4	94.700	1.3885	0.0021529
2570.3	94.700	1.3885	0.0021510
2571.3	94.700	1.3887	0.0021453
2572.3	94.700	1.3890	0.0021405
2573.2	94.700	1.3889	0.0021386
2574.2	94.700	1.3892	0.0021334
2575.2	94.700	1.3894	0.0021286
2576.1	94.700	1.3893	0.0021267
2577.1	94.700	1.3896	0.0021205
2578.0	94.700	1.3895	0.0021193
2579.0	94.700	1.3897	0.0021148
2580.0	94.700	1.3898	0.0021117
2580.9	94.800	1.3898	0.0015788
2581.9	94.800	1.3903	0.0015702
2582.9	94.700	1.3904	0.0020957
2583.8	94.800	1.3903	0.0015655
2584.8	94.800	1.3907	0.0015585
2585.8	94.800	1.3910	0.0015521
2586.7	94.800	1.3911	0.0015488
2587.7	94.800	1.3914	0.0015426
2588.7	94.800	1.3917	0.0015354
2589.6	94.700	1.3916	0.0020628
2590.6	94.800	1.3917	0.0015311
2591.6	94.800	1.3921	0.0015237
2592.5	94.800	1.3922	0.0015197
2593.5	94.800	1.3927	0.0015104
2594.4	94.700	1.3927	0.0020351
2595.4	94.700	1.3928	0.0020313
2596.4	94.700	1.3929	0.0020270
2597.3	94.700	1.3929	0.0020256
2598.3	94.700	1.3930	0.0020199
2599.3	94.700	1.3932	0.0020146
2600.2	94.700	1.3932	0.0020127
2601.2	94.700	1.3934	0.0020070
2602.2	94.700	1.3936	0.0020015
2603.1	94.700	1.3936	0.0019996
2604.1	94.700	1.3938	0.0019937
2605.1	94.700	1.3940	0.0019879
2606.0	94.700	1.3940	0.0019863
2607.0	94.700	1.3943	0.0019789
2607.9	94.700	1.3942	0.0019774
2608.9	94.700	1.3944	0.0019712
2609.9	94.700	1.3946	0.0019655
2610.8	94.700	1.3946	0.0019639
2611.8	94.700	1.3948	0.0019579
2612.8	94.700	1.3950	0.0019522
2613.7	94.700	1.3949	0.0019507
2614.7	94.700	1.3951	0.0019450
2615.7	94.700	1.3952	0.0019400
2616.6	94.700	1.3951	0.0019400
2617.6	94.800	1.3954	0.0014100
2618.6	94.700	1.3956	0.0019259
2619.5	94.800	1.3955	0.0014036
2620.5	94.800	1.3959	0.0013943
2621.4	94.800	1.3960	0.0013909
2622.4	94.800	1.3962	0.0013843
2623.4	94.800	1.3964	0.0013781
2624.3	94.800	1.3965	0.0013754
2625.3	94.800	1.3966	0.0013700
2626.3	94.800	1.3967	0.0013666
2627.2	94.900	1.3968	0.00084352
2628.2	94.900	1.3972	0.00083447
2629.2	94.900	1.3974	0.00082636
2630.1	94.900	1.3976	0.00082159
2631.1	94.900	1.3979	0.00081491
2632.1	94.900	1.3981	0.00080776
2633.0	94.900	1.3982	0.00080395
2634.0	94.900	1.3984	0.00079703
2635.0	94.900	1.3987	0.00079036
2635.9	94.900	1.3988	0.00078630
2636.9	94.900	1.3990	0.00077963
2637.8	94.900	1.3991	0.00077581
2638.8	94.900	1.3993	0.00076962
2639.8	94.900	1.3994	0.00076437
2640.7	94.900	1.3994	0.00076270
2641.7	95.000	1.3997	0.00023985
2642.7	95.000	1.4000	0.00023007
2643.6	95.000	1.4003	0.00022316
2644.6	95.000	1.4006	0.00021505
2645.6	95.000	1.4008	0.00020742
2646.5	95.000	1.4010	0.00020146
2647.5	95.000	1.4013	0.00019407
2648.5	95.000	1.4016	0.00018644
2649.4	95.000	1.4018	0.00017977
2650.4	95.000	1.4021	0.00017142
2651.3	95.000	1.4023	0.00016332
2652.3	94.900	1.4024	0.00067282
2653.3	95.000	1.4025	0.00015473
2654.2	95.000	1.4028	0.00014591
2655.2	95.000	1.4032	0.00013661
2656.2	95.000	1.4036	0.00012541
2657.1	94.900	1.4038	0.00063181
2658.1	94.900	1.4038	0.00062799
2659.1	94.900	1.4040	0.00062227
2660.0	94.900	1.4041	0.00061798
2661.0	94.900	1.4043	0.00061083
2662.0	94.900	1.4045	0.00060368
2662.9	94.900	1.4046	0.00059843
2663.9	94.900	1.4048	0.00059104
2664.9	94.900	1.4050	0.00058389
2665.8	94.900	1.4051	0.00057888
2666.8	94.900	1.4053	0.00057077
2667.7	94.900	1.4055	0.00056624
2668.7	94.900	1.4056	0.00056005
2669.7	95.000	1.4060	3.8624e-05
2670.6	94.900	1.4063	0.00053906
2671.6	94.900	1.4064	0.00053358
2672.6	94.900	1.4066	0.00052643
2673.5	94.900	1.4067	0.00052166
2674.5	94.900	1.4068	0.00051641
2675.5	95.000	1.4071	0.0000
2676.4	95.000	1.4076	0.0000
2677.4	94.900	1.4079	0.00048208
2678.4	94.900	1.4080	0.00047636
2679.3	94.900	1.4081	0.00047088
2680.3	94.900	1.4083	0.00046229
2681.2	94.900	1.4085	0.00045609
2682.2	94.900	1.4087	0.00044775
2683.2	94.900	1.4089	0.00043917
2684.1	94.900	1.4091	0.00043273
2685.1	94.900	1.4093	0.00042391
2686.1	94.900	1.4096	0.00041485
2687.0	94.900	1.4097	0.00040817
2688.0	94.900	1.4100	0.00039911
2689.0	94.900	1.4102	0.00038981
2689.9	94.900	1.4104	0.00038290
2690.9	94.900	1.4106	0.00037384
2691.9	94.900	1.4109	0.00036407
2692.8	94.900	1.4111	0.00035715
2693.8	94.900	1.4113	0.00034690
2694.7	94.900	1.4115	0.00033951
2695.7	94.900	1.4118	0.00032997
2696.7	94.900	1.4120	0.00032020
2697.6	94.900	1.4122	0.00031233
2698.6	94.900	1.4125	0.00030279
2699.6	94.900	1.4127	0.00029278
2700.5	94.900	1.4129	0.00028467
2701.5	94.900	1.4132	0.00027442
2702.5	94.900	1.4134	0.00026417
2703.4	94.900	1.4136	0.00025606
2704.4	94.900	1.4139	0.00024533
2705.4	94.900	1.4141	0.00023508
2706.3	94.900	1.4144	0.00022650
2707.3	94.900	1.4146	0.00021553
2708.3	94.900	1.4149	0.00020504
2709.2	94.900	1.4151	0.00019574
2710.2	94.900	1.4154	0.00018501
2711.1	94.900	1.4156	0.00017548
2712.1	94.900	1.4159	0.00016403
2713.1	94.900	1.4162	0.00015259
2714.0	94.900	1.4164	0.00014305
2715.0	94.900	1.4167	0.00013161
2716.0	94.900	1.4170	0.00011969
2716.9	94.900	1.4172	0.00010920
2717.9	94.900	1.4175	9.6798e-05
2718.9	94.900	1.4178	8.4400e-05
2719.8	94.900	1.4181	7.3433e-05
2720.8	94.900	1.4184	5.9605e-05
2721.8	94.900	1.4188	4.5300e-05
2722.7	94.900	1.4192	2.9802e-05
2723.7	94.800	1.4195	0.00051689
2724.6	94.800	1.4195	0.00051212
2725.6	94.800	1.4198	0.00050187
2726.6	94.800	1.4200	0.00049019
2727.5	94.800	1.4202	0.00048137
2728.5	94.800	1.4205	0.00046873
2729.5	94.800	1.4208	0.00045586
2730.4	94.800	1.4210	0.00044608
2731.4	94.800	1.4213	0.00043249
2732.4	94.800	1.4216	0.00041890
2733.3	94.800	1.4218	0.00040817
2734.3	94.800	1.4221	0.00039387
2735.3	94.800	1.4225	0.00037909
2736.2	94.800	1.4227	0.00036716
2737.2	94.800	1.4231	0.00035143
2738.2	94.800	1.4235	0.00033426
2739.1	94.800	1.4239	0.00031757
2740.1	94.700	1.4242	0.00079966
2741.0	94.700	1.4243	0.00079393
2742.0	94.700	1.4246	0.00078106
2743.0	94.700	1.4249	0.00076723
2743.9	94.700	1.4251	0.00075698
2744.9	94.700	1.4254	0.00074148
2745.9	94.700	1.4257	0.00072575
2746.8	94.700	1.4260	0.00071406
2747.8	94.700	1.4263	0.00069737
2748.8	94.700	1.4267	0.00067997
2749.7	94.700	1.4270	0.00066638
2750.7	94.700	1.4274	0.00064659
2751.7	94.700	1.4279	0.00062323
2752.6	94.600	1.4282	0.0011072
2753.6	94.600	1.4284	0.0010929
2754.5	94.600	1.4286	0.0010836
2755.5	94.600	1.4290	0.0010662
2756.5	94.600	1.4293	0.0010478
2757.4	94.600	1.4296	0.0010347
2758.4	94.600	1.4300	0.0010133
2759.4	94.600	1.4306	0.00098753
2760.3	94.500	1.4308	0.0014708
2761.3	94.500	1.4311	0.0014563
2762.3	94.500	1.4314	0.0014381
2763.2	94.500	1.4317	0.0014262
2764.2	94.500	1.4321	0.0014038
2765.2	94.500	1.4327	0.0013764
2766.1	94.400	1.4329	0.0018597
2767.1	94.400	1.4332	0.0018435
2768.1	94.400	1.4336	0.0018229
2769.0	94.400	1.4338	0.0018103
2770.0	94.400	1.4344	0.0017786
2770.9	94.300	1.4346	0.0022631
2771.9	94.300	1.4349	0.0022459
2772.9	94.300	1.4353	0.0022240
2773.8	94.300	1.4355	0.0022130
2774.8	94.300	1.4360	0.0021863
2775.8	94.300	1.4367	0.0021539
2776.7	94.200	1.4369	0.0026360
2777.7	94.200	1.4373	0.0026140
2778.7	94.200	1.4379	0.0025830
