# wavelength[micron] ave ave_unc ave_fit intercept slope std
1.800000000000001 0.14088815450668335 0.013930638320744038 0.14111577233296935 0.35032231725675295 -0.5001459794545495 0.05708234926763025
1.850000000000001 nan nan 0.1346567814266256 0.3334431563965336 -0.5038236193266872 0.05570952433292872
1.900000000000001 nan nan 0.12865407985397323 0.31779552232625535 -0.5011218141093585 0.054366483980530185
1.950000000000001 0.1248449832201004 0.012057552114129066 0.12306466161623147 0.3032605956965587 -0.49448773373502247 0.05329503788991176
2.000000000000001 0.12335485965013504 0.011307507753372192 0.11785053898808834 0.2897336771057484 -0.4863682263098303 0.05273695239094159
2.050000000000001 0.11623390018939972 0.010758263990283012 0.11297804980694574 0.27712220877796684 -0.47822721288219866 0.05280159474402395
2.1000000000000014 0.11041470617055893 0.01066792756319046 0.1084172744725884 0.26534411351791704 -0.4683757895513446 0.053173650554732665
2.1500000000000012 0.10572405904531479 0.010483812540769577 0.10414154315296618 0.2543263939243854 -0.45577283253528683 0.0534385439374893
2.200000000000001 0.10169923305511475 0.010090434923768044 0.10012701752058939 0.24400394614411505 -0.44698879547264525 0.05309666085188351
2.2500000000000013 0.09727145731449127 0.00976477935910225 0.09635233435342751 0.23431855130826848 -0.45099628798361185 0.051668803038182914
2.3000000000000016 0.09488268941640854 0.009770119562745094 0.09279830071342374 0.2252180147832813 -0.46909701926712316 0.04966152936639909
2.3500000000000014 0.0934760719537735 0.009494960308074951 0.08944763230726259 0.21665542891258843 -0.49571066143192566 0.0484650461712921
2.4000000000000012 0.08958634734153748 0.01015640888363123 0.08628472814583905 0.20858853934784924 -0.5258917149544 0.049005508411063464
2.4500000000000015 0.08077102154493332 0.010427696630358696 0.08329547583334436 0.20097919861327948 -0.5573212000725013 0.05072830390008486
2.5000000000000018 0.0773744136095047 0.010427264496684074 0.08046708279722875 0.1937928934024482 -0.5883076156460789 0.052889005887837286
2.5500000000000016 nan nan 0.07778792956533788 0.1869983344182159 -0.6178639073858652 0.05517788123504645
2.6000000000000014 nan nan 0.07524744184414138 0.18056709944557345 -0.6452259081381383 0.057422733954784935
2.6500000000000017 nan nan 0.0728359786817656 0.17447332188139675 -0.6696295383461942 0.059451422113691456
2.700000000000002 nan nan 0.07054473443471299 0.16869341820300973 -0.6903107184533293 0.06109180377840463
2.7500000000000018 nan nan 0.06836565261600705 0.16320584889282463 -0.7065053689028395 0.062171737015563146
2.8000000000000016 nan nan 0.06629134999953881 0.15799090819180553 -0.717449410138022 0.06251907989180569
2.8500000000000014 nan nan 0.06431504960215194 0.1530305387639232 -0.7223787626021725 0.06196169047377096
2.900000000000002 0.062208935618400574 0.011921234428882599 0.06243052137071296 0.1483081679441485 -0.7205293467385872 0.06032742682809753
2.950000000000002 0.05838632583618164 0.012179081328213215 0.06063202957347759 0.14380856273550718 -0.711137082990563 0.0574441470214242
3.0000000000000018 0.06071946769952774 0.010270180180668831 0.05891428603945015 0.1395177011337083 -0.6934727097366336 0.05316829764121852
3.0500000000000016 0.06040675938129425 0.009894020855426788 0.05727240851097568 0.13542265770493403 -0.6676136645691372 0.04801869474399043
3.1000000000000023 0.05868978053331375 0.00926880817860365 0.055701883477420694 0.13151150163493908 -0.6344473683015388 0.04317922030788478
3.150000000000002 0.05734163150191307 0.008312576450407505 0.054198532944692304 0.12777320571494943 -0.5949056072601234 0.03985978773786437
3.200000000000002 0.05743248760700226 0.008834531530737877 0.052758484669129614 0.1241975649395501 -0.5515562817425724 0.03870050141146716
3.2500000000000018 0.05548414587974548 0.00827781856060028 0.051378145447125885 0.12077512357002781 -0.5105024911897822 0.03911026273335712
3.3000000000000025 0.0543593093752861 0.008915933780372143 0.05005417710547142 0.11749710966859736 -0.47830831326999335 0.040337428329546586
3.3500000000000023 0.050976552069187164 0.0073979683220386505 0.04878347488330938 0.11435537623880743 -0.4607578670495915 0.041695548176162466
3.400000000000002 0.04961492121219635 0.007209553383290768 0.047563147935978295 0.11134234821868008 -0.45668385085828717 0.04307921130038111
3.450000000000002 0.04660521820187569 0.007423666771501303 0.046390501724885166 0.10845097466868664 -0.4612694795984793 0.04468805118974917
3.5000000000000027 0.042605940252542496 0.0075402227230370045 0.045263022086747685 0.10567468557890711 -0.46966566560112033 0.046724400921190505
3.5500000000000025 0.039118602871894836 0.008310800418257713 0.0441783608007679 0.10300735279067752 -0.4777640413462888 0.04931126180403565
3.6000000000000023 0.040154099464416504 0.008504848927259445 0.043134322494137754 0.10044325458938029 -0.48416209660666826 0.05228183549503384
3.650000000000002 0.03868474066257477 0.008353392593562603 0.0421288527452257 0.09797704357819262 -0.4880750156068493 0.05540316804174761
3.700000000000003 0.03910627216100693 0.008346542716026306 0.041160027260267254 0.09560371748876344 -0.48871798257142257 0.05844230549173955
3.7500000000000027 0.036803197115659714 0.00992697011679411 0.040226042013734135 0.09331859262494735 -0.48530618172497897 0.06116629389257219
3.8000000000000025 0.03577055782079697 0.008616030216217041 0.03932520425508316 0.09111727967072826 -0.477054797292109 0.06334217929180809
3.8500000000000023 0.033370956778526306 0.009008757770061493 0.03845592429554086 0.08899566162403967 -0.4631790134974032 0.06473700773700983
3.900000000000003 0.035590704530477524 0.008728405460715294 0.037616707998176506 0.08694987364493803 -0.44289401456545197 0.06511782527573995
3.950000000000003 0.03158818557858467 0.008854329586029053 0.03680614990293947 0.08497628463003548 -0.4154149847208467 0.06425167795556103
4.000000000000003 0.0323454812169075 0.007827924564480782 0.036022926925741695 0.08307148034568729 -0.37995710818817774 0.06190561182403562
